usuario_id,usuario_sexo,usuario_edad,fecha_alta,hora_alta
538732,M,27,23/04/2018,5:54:57
538733,F,35,23/04/2018,5:54:57
538737,M,19,19/04/2018,5:54:53
538747,M,58,23/04/2018,5:54:57
538750,M,22,09/05/2018,5:55:13
538751,F,18,15/08/2018,5:56:51
538759,M,59,23/04/2018,5:54:57
538763,F,25,01/06/2018,5:55:36
538766,F,33,23/04/2018,5:54:57
539805,F,40,21/04/2018,5:54:55
539808,M,64,21/04/2018,5:54:55
539810,F,26,23/04/2018,5:54:57
539825,M,47,27/04/2018,5:55:01
539833,M,25,21/04/2018,5:54:55
539838,F,27,21/04/2018,5:54:55
539839,M,21,25/04/2018,5:54:59
539840,F,34,27/04/2018,5:55:01
539843,F,23,28/05/2018,5:55:32
539846,M,31,24/04/2018,5:54:58
539859,F,35,21/04/2018,5:54:55
539867,M,28,21/04/2018,5:54:55
539870,M,31,21/04/2018,5:54:55
539872,M,51,21/04/2018,5:54:55
598229,F,34,26/08/2018,5:57:02
598231,F,27,05/09/2018,5:57:12
598234,F,27,29/08/2018,5:57:05
598235,F,31,26/08/2018,5:57:02
598236,M,17,06/09/2018,5:57:13
598237,M,24,26/08/2018,5:57:02
598238,F,49,23/08/2018,5:56:59
598239,F,20,31/08/2018,5:57:07
598243,M,38,23/08/2018,5:56:59
598245,M,35,20/09/2018,5:57:27
598246,M,59,30/08/2018,5:57:06
598247,M,16,23/08/2018,5:56:59
598249,F,36,23/08/2018,5:56:59
598250,M,43,29/08/2018,5:57:05
598252,M,32,29/08/2018,5:57:05
598257,M,26,26/08/2018,5:57:02
598258,F,24,29/08/2018,5:57:05
598260,F,28,26/08/2018,5:57:02
598263,F,27,07/09/2018,5:57:14
598264,M,24,26/08/2018,5:57:02
598266,M,43,30/08/2018,5:57:06
598269,M,25,23/08/2018,5:56:59
598935,M,42,25/08/2018,5:57:01
598939,F,53,31/08/2018,5:57:07
598947,M,26,03/09/2018,5:57:10
598949,M,21,26/09/2018,5:57:33
598950,F,20,24/09/2018,5:57:31
598951,M,65,25/08/2018,5:57:01
598955,F,21,25/08/2018,5:57:01
598959,F,30,30/08/2018,5:57:06
598960,M,70,04/09/2018,5:57:11
598963,F,17,10/12/2018,5:58:48
598965,F,27,30/08/2018,5:57:06
598969,F,27,29/08/2018,5:57:05
598971,M,34,25/08/2018,5:57:01
598974,F,48,25/08/2018,5:57:01
252281,M,44,05/01/2018,5:53:09
252301,M,52,16/08/2018,5:56:52
253661,F,23,07/03/2018,5:54:10
371127,M,30,09/04/2018,5:54:43
371853,M,22,04/05/2018,5:55:08
132478,M,35,13/06/2018,5:55:48
422640,M,19,09/11/2018,5:58:17
422666,F,17,09/11/2018,5:58:17
538777,M,29,23/04/2018,5:54:57
538782,M,31,24/04/2018,5:54:58
538789,F,18,18/05/2018,5:55:22
538794,F,22,21/08/2018,5:56:57
538796,M,25,23/04/2018,5:54:57
538800,F,26,20/04/2018,5:54:54
538802,F,21,24/04/2018,5:54:58
538804,M,41,20/04/2018,5:54:54
538811,M,42,23/04/2018,5:54:57
538814,F,20,23/04/2018,5:54:57
538819,M,40,20/04/2018,5:54:54
538820,F,22,20/04/2018,5:54:54
538828,M,34,20/04/2018,5:54:54
538829,F,33,20/04/2018,5:54:54
538830,F,26,10/05/2018,5:55:14
538836,F,29,20/04/2018,5:54:54
538849,M,22,23/04/2018,5:54:57
539875,F,62,23/04/2018,5:54:57
539878,M,25,21/04/2018,5:54:55
539884,F,43,23/04/2018,5:54:57
539890,F,34,23/04/2018,5:54:57
539891,M,38,07/08/2018,5:56:43
539895,M,20,21/04/2018,5:54:55
539898,M,50,29/04/2018,5:55:03
539907,M,55,23/04/2018,5:54:57
539911,F,29,04/05/2018,5:55:08
539916,M,23,04/05/2018,5:55:08
539917,M,22,23/08/2018,5:56:59
539922,M,25,23/04/2018,5:54:57
539924,F,33,21/04/2018,5:54:55
539927,F,27,28/08/2018,5:57:04
539928,M,53,04/05/2018,5:55:08
539929,M,42,21/04/2018,5:54:55
539930,F,24,25/04/2018,5:54:59
598272,M,37,26/08/2018,5:57:02
598275,F,38,23/08/2018,5:56:59
598278,M,32,23/08/2018,5:56:59
598279,F,38,26/08/2018,5:57:02
598284,F,19,14/10/2018,5:57:51
598288,F,37,23/08/2018,5:56:59
598289,M,18,01/10/2018,5:57:38
598290,M,42,01/10/2018,5:57:38
598292,F,40,28/08/2018,5:57:04
598293,M,21,12/09/2018,5:57:19
598297,M,37,29/08/2018,5:57:05
598299,M,33,31/08/2018,5:57:07
598302,F,79,23/08/2018,5:56:59
598303,F,36,31/08/2018,5:57:07
598306,F,32,31/08/2018,5:57:07
598312,M,50,23/08/2018,5:56:59
598314,F,34,23/08/2018,5:56:59
598315,M,33,04/09/2018,5:57:11
598977,F,20,29/08/2018,5:57:05
598979,F,36,31/08/2018,5:57:07
598982,M,56,25/08/2018,5:57:01
598989,F,25,25/08/2018,5:57:01
598990,F,23,25/08/2018,5:57:01
598991,F,53,25/08/2018,5:57:01
598993,F,36,25/08/2018,5:57:01
598997,M,18,29/08/2018,5:57:05
598998,F,41,13/09/2018,5:57:20
599002,M,33,29/08/2018,5:57:05
599003,F,19,31/08/2018,5:57:07
599008,F,51,26/08/2018,5:57:02
599009,F,23,25/08/2018,5:57:01
599013,M,57,27/08/2018,5:57:03
599015,M,21,25/08/2018,5:57:01
599017,F,29,25/08/2018,5:57:01
599018,M,31,05/09/2018,5:57:12
371169,M,21,18/12/2018,5:58:56
371870,M,51,24/09/2018,5:57:31
371879,M,24,26/04/2018,5:55:00
132543,F,32,23/11/2018,5:58:31
132551,F,36,31/08/2018,5:57:07
423438,M,26,03/09/2018,5:57:10
423441,M,23,23/02/2018,5:53:58
423456,M,26,07/09/2018,5:57:14
290369,M,21,05/09/2018,5:57:12
290397,F,18,24/05/2018,5:55:28
291159,F,34,26/02/2018,5:54:01
291164,F,30,28/08/2018,5:57:04
538852,M,23,23/04/2018,5:54:57
538853,F,36,10/05/2018,5:55:14
538861,M,48,19/04/2018,5:54:53
538867,F,29,20/04/2018,5:54:54
538870,M,24,23/04/2018,5:54:57
538875,M,25,20/04/2018,5:54:54
538889,M,34,19/04/2018,5:54:53
538892,F,23,19/04/2018,5:54:53
538903,M,32,25/04/2018,5:54:59
538906,F,32,07/05/2018,5:55:11
538908,M,29,28/08/2018,5:57:04
538913,M,28,20/04/2018,5:54:54
538914,M,33,28/05/2018,5:55:32
538915,F,23,20/04/2018,5:54:54
539935,F,27,22/11/2018,5:58:30
539937,F,32,01/06/2018,5:55:36
539938,M,23,23/04/2018,5:54:57
539939,M,32,23/04/2018,5:54:57
539944,F,22,21/04/2018,5:54:55
539953,F,21,26/04/2018,5:55:00
539960,M,31,24/04/2018,5:54:58
539961,M,28,10/05/2018,5:55:14
539962,F,28,23/04/2018,5:54:57
539964,M,54,26/04/2018,5:55:00
539965,F,35,21/04/2018,5:54:55
539978,M,23,27/04/2018,5:55:01
539984,M,41,21/04/2018,5:54:55
598322,F,26,04/10/2018,5:57:41
598323,F,22,13/09/2018,5:57:20
598325,M,34,26/08/2018,5:57:02
598327,M,24,26/08/2018,5:57:02
598328,F,26,08/10/2018,5:57:45
598335,F,27,26/08/2018,5:57:02
598338,M,26,26/08/2018,5:57:02
598340,F,38,26/08/2018,5:57:02
598342,M,28,26/08/2018,5:57:02
598343,M,25,29/08/2018,5:57:05
598347,M,19,23/08/2018,5:56:59
598353,F,29,26/08/2018,5:57:02
598355,M,33,11/09/2018,5:57:18
598359,M,48,06/09/2018,5:57:13
599022,F,21,25/08/2018,5:57:01
599023,M,21,12/09/2018,5:57:19
599024,F,33,25/08/2018,5:57:01
599028,M,31,25/08/2018,5:57:01
599039,F,22,25/08/2018,5:57:01
599041,M,23,31/08/2018,5:57:07
599042,M,20,29/08/2018,5:57:05
599043,F,37,30/08/2018,5:57:06
599044,M,28,26/08/2018,5:57:02
599047,M,23,30/08/2018,5:57:06
599053,F,24,26/08/2018,5:57:02
599055,F,55,27/08/2018,5:57:03
252514,M,32,27/08/2018,5:57:03
253895,M,22,09/09/2018,5:57:16
253921,M,31,06/06/2018,5:55:41
315794,M,50,30/07/2018,5:56:35
315827,M,41,08/06/2018,5:55:43
316556,M,25,15/08/2018,5:56:51
256301,M,19,03/08/2018,5:56:39
291958,M,22,03/05/2018,5:55:07
212798,M,51,08/10/2018,5:57:45
214313,M,38,01/03/2018,5:54:04
452636,F,36,26/04/2018,5:55:00
315846,F,33,16/03/2018,5:54:19
315848,M,31,14/09/2018,5:57:21
315862,M,31,02/01/2018,5:53:06
256353,M,58,27/07/2018,5:56:32
292005,M,30,22/06/2018,5:55:57
292035,M,38,19/04/2018,5:54:53
212858,M,33,25/10/2018,5:58:02
212875,F,20,05/11/2018,5:58:13
213645,M,36,06/02/2018,5:53:41
214375,F,20,05/01/2018,5:53:09
454135,F,23,29/06/2018,5:56:04
454141,M,26,20/04/2018,5:54:54
454174,M,34,24/09/2018,5:57:31
315175,M,37,11/02/2018,5:53:46
255507,F,21,05/12/2018,5:58:43
292078,F,35,12/02/2018,5:53:47
212905,F,25,10/04/2018,5:54:44
214401,F,27,30/08/2018,5:57:06
214408,M,35,30/08/2018,5:57:06
454181,F,22,07/03/2018,5:54:10
454184,F,24,20/09/2018,5:57:27
454187,F,22,20/04/2018,5:54:54
454196,M,29,17/08/2018,5:56:53
454210,M,46,25/02/2018,5:54:00
255540,F,49,06/08/2018,5:56:42
213751,F,44,16/03/2018,5:54:19
167693,M,30,27/04/2018,5:55:01
452784,M,29,29/08/2018,5:57:05
452786,M,34,10/05/2018,5:55:14
452787,M,26,03/09/2018,5:57:10
453520,M,56,16/09/2018,5:57:23
454250,M,26,24/01/2018,5:53:28
315259,F,23,21/11/2018,5:58:29
315265,M,21,08/07/2018,5:56:13
255579,M,63,25/10/2018,5:58:02
255615,F,27,26/11/2018,5:58:34
292169,M,31,16/05/2018,5:55:20
452794,F,27,10/05/2018,5:55:14
452816,M,53,07/09/2018,5:57:14
453549,F,35,17/03/2018,5:54:20
454305,F,20,30/07/2018,5:56:35
315309,F,38,12/03/2018,5:54:15
315330,F,37,19/12/2018,5:58:57
213034,F,26,16/04/2018,5:54:50
213035,M,28,16/04/2018,5:54:50
453593,M,25,24/05/2018,5:55:28
454351,F,46,16/08/2018,5:56:52
454382,M,21,25/01/2018,5:53:29
315340,F,25,27/07/2018,5:56:32
316089,M,30,19/01/2018,5:53:23
316090,F,24,25/04/2018,5:54:59
291506,M,51,15/02/2018,5:53:50
292228,F,24,30/08/2018,5:57:06
292231,M,36,11/02/2018,5:53:46
452904,M,26,20/09/2018,5:57:27
454389,F,38,26/09/2018,5:57:33
314576,F,29,26/09/2018,5:57:33
291521,M,39,19/03/2018,5:54:22
291526,M,36,24/07/2018,5:56:29
292311,F,24,12/07/2018,5:56:17
213890,F,23,04/07/2018,5:56:09
213910,F,22,13/09/2018,5:57:20
452933,M,25,12/09/2018,5:57:19
452952,F,38,11/04/2018,5:54:45
452970,F,20,16/02/2018,5:53:51
453679,F,19,25/08/2018,5:57:01
453718,F,47,22/01/2018,5:53:26
315433,M,37,05/01/2018,5:53:09
316169,F,25,25/06/2018,5:56:00
316176,M,24,16/04/2018,5:54:50
255811,M,47,06/08/2018,5:56:42
291582,M,43,30/10/2018,5:58:07
292314,M,37,04/07/2018,5:56:09
292349,M,49,02/07/2018,5:56:07
213219,F,48,01/02/2018,5:53:36
213944,F,24,30/03/2018,5:54:33
452994,M,36,20/09/2018,5:57:27
453752,F,21,09/05/2018,5:55:13
453753,F,20,05/03/2018,5:54:08
314672,M,37,09/05/2018,5:55:13
315493,M,23,22/05/2018,5:55:26
316212,F,35,09/09/2018,5:57:16
316216,M,30,12/05/2018,5:55:16
316243,F,45,22/01/2018,5:53:26
255845,F,38,28/11/2018,5:58:36
255852,F,20,10/09/2018,5:57:17
255875,F,40,03/05/2018,5:55:07
213226,F,30,25/04/2018,5:54:59
213996,M,26,17/01/2018,5:53:21
453802,M,19,12/06/2018,5:55:47
314740,M,33,19/10/2018,5:57:56
315528,F,27,15/02/2018,5:53:50
315537,M,40,01/03/2018,5:54:04
316291,F,33,05/12/2018,5:58:43
255915,F,49,17/08/2018,5:56:53
214037,F,32,13/08/2018,5:56:49
214052,M,37,04/04/2018,5:54:38
453825,F,32,14/05/2018,5:55:18
315567,M,21,09/08/2018,5:56:45
315573,F,34,16/01/2018,5:53:20
315586,M,39,11/01/2018,5:53:15
315602,M,33,23/03/2018,5:54:26
316361,M,20,11/10/2018,5:57:48
255941,F,29,06/08/2018,5:56:42
255973,M,24,10/04/2018,5:54:44
291716,F,29,03/10/2018,5:57:40
453859,F,29,27/12/2018,5:59:05
453883,F,30,04/10/2018,5:57:41
314826,M,71,24/01/2018,5:53:28
314851,F,24,20/11/2018,5:58:28
316366,M,37,22/03/2018,5:54:25
316374,F,33,13/09/2018,5:57:20
316401,F,32,17/05/2018,5:55:21
291766,M,39,04/09/2018,5:57:11
453178,F,22,07/08/2018,5:56:43
453196,M,29,21/05/2018,5:55:25
453929,F,28,23/02/2018,5:53:58
315696,M,27,24/04/2018,5:54:58
291797,M,51,08/05/2018,5:55:12
291807,M,49,27/08/2018,5:57:03
291812,M,32,21/08/2018,5:56:57
212661,F,24,23/10/2018,5:58:00
213452,M,53,13/07/2018,5:56:18
214218,F,40,20/10/2018,5:57:57
453226,M,24,19/10/2018,5:57:56
453980,F,31,21/09/2018,5:57:28
314913,M,19,22/03/2018,5:54:25
316472,F,60,13/07/2018,5:56:18
256186,F,21,14/08/2018,5:56:50
291893,M,23,04/10/2018,5:57:41
212710,M,39,28/05/2018,5:55:32
453995,M,26,01/02/2018,5:53:36
454006,F,25,01/02/2018,5:53:36
454034,M,19,09/11/2018,5:58:17
314970,F,35,13/04/2018,5:54:47
314993,F,21,08/03/2018,5:54:11
315767,M,69,22/02/2018,5:53:57
316501,F,32,02/07/2018,5:56:07
316503,F,42,19/03/2018,5:54:22
256238,M,34,10/04/2018,5:54:44
291902,M,28,23/02/2018,5:53:58
291909,M,22,19/09/2018,5:57:26
291936,M,51,18/04/2018,5:54:52
212781,F,29,07/08/2018,5:56:43
214293,F,28,30/08/2018,5:57:06
453311,M,29,10/01/2018,5:53:14
453318,M,34,11/02/2018,5:53:46
453343,M,31,24/05/2018,5:55:28
315029,M,62,02/08/2018,5:56:38
167083,F,30,24/09/2018,5:57:31
167089,F,29,01/03/2018,5:54:04
312685,M,56,29/01/2018,5:53:33
314225,M,34,01/09/2018,5:57:08
451142,F,29,06/12/2018,5:58:44
451150,M,72,06/02/2018,5:53:41
451162,M,48,22/02/2018,5:53:57
596010,F,43,21/08/2018,5:56:57
596011,F,18,31/08/2018,5:57:07
596013,F,22,20/08/2018,5:56:56
596014,F,42,21/08/2018,5:56:57
596015,M,32,21/08/2018,5:56:57
596016,M,29,23/08/2018,5:56:59
596020,F,39,21/08/2018,5:56:57
596023,F,22,24/08/2018,5:57:00
596025,M,57,24/08/2018,5:57:00
596029,M,24,27/08/2018,5:57:03
596031,F,33,21/08/2018,5:56:57
596041,F,38,27/08/2018,5:57:03
596044,F,46,21/08/2018,5:56:57
596045,F,35,21/08/2018,5:56:57
596049,F,57,21/08/2018,5:56:57
596744,M,24,22/08/2018,5:56:58
596745,M,27,21/08/2018,5:56:57
596747,F,35,22/08/2018,5:56:58
596748,M,35,22/08/2018,5:56:58
596749,M,23,09/09/2018,5:57:16
596751,M,19,28/08/2018,5:57:04
596754,F,32,30/08/2018,5:57:06
596760,M,27,22/08/2018,5:56:58
596763,M,20,22/08/2018,5:56:58
596764,M,59,21/08/2018,5:56:57
596768,M,18,22/08/2018,5:56:58
596769,F,57,22/08/2018,5:56:58
596771,M,19,25/08/2018,5:57:01
596774,F,43,22/08/2018,5:56:58
596776,M,40,22/08/2018,5:56:58
596777,M,32,21/08/2018,5:56:57
596778,M,28,22/08/2018,5:56:58
597440,F,40,21/12/2018,5:58:59
597443,M,37,22/08/2018,5:56:58
597444,F,22,30/09/2018,5:57:37
597445,M,24,22/08/2018,5:56:58
597446,M,28,21/09/2018,5:57:28
597447,M,33,22/08/2018,5:56:58
597448,M,66,22/08/2018,5:56:58
597450,F,23,22/08/2018,5:56:58
597452,M,29,22/08/2018,5:56:58
597454,M,23,22/08/2018,5:56:58
597455,M,28,22/08/2018,5:56:58
597457,F,22,23/08/2018,5:56:59
597459,F,49,22/08/2018,5:56:58
597460,M,28,24/08/2018,5:57:00
597461,M,30,22/08/2018,5:56:58
597463,M,18,22/08/2018,5:56:58
597464,F,28,22/08/2018,5:56:58
597465,M,35,25/08/2018,5:57:01
597467,M,48,22/08/2018,5:56:58
597468,M,37,23/08/2018,5:56:59
597470,M,59,22/08/2018,5:56:58
597472,F,19,22/08/2018,5:56:58
597473,M,25,25/08/2018,5:57:01
535077,F,21,11/04/2018,5:54:45
535078,F,19,20/08/2018,5:56:56
535082,M,54,11/04/2018,5:54:45
535098,M,19,11/04/2018,5:54:45
535101,M,24,07/08/2018,5:56:43
535111,M,37,13/04/2018,5:54:47
535114,F,38,11/04/2018,5:54:45
535132,F,29,19/04/2018,5:54:53
535133,M,30,11/04/2018,5:54:45
535137,F,21,11/04/2018,5:54:45
535139,M,31,11/10/2018,5:57:48
535141,M,47,11/04/2018,5:54:45
535146,F,22,12/04/2018,5:54:46
535148,M,32,30/07/2018,5:56:35
536135,F,42,13/04/2018,5:54:47
536137,M,27,13/04/2018,5:54:47
536139,F,32,15/04/2018,5:54:49
536140,M,52,13/04/2018,5:54:47
536142,M,38,13/04/2018,5:54:47
536143,F,21,13/04/2018,5:54:47
536146,F,23,13/04/2018,5:54:47
536148,F,24,13/04/2018,5:54:47
536150,M,37,13/04/2018,5:54:47
536152,M,19,13/04/2018,5:54:47
536154,M,27,13/04/2018,5:54:47
536157,M,41,13/04/2018,5:54:47
536162,M,21,13/04/2018,5:54:47
536163,M,22,13/04/2018,5:54:47
536175,M,53,13/04/2018,5:54:47
536176,F,32,13/04/2018,5:54:47
536178,F,23,23/10/2018,5:58:00
537241,F,59,13/09/2018,5:57:20
537242,F,37,16/04/2018,5:54:50
537246,M,44,16/04/2018,5:54:50
537251,M,33,16/04/2018,5:54:50
537253,F,43,16/04/2018,5:54:50
537258,F,37,18/04/2018,5:54:52
537260,F,33,18/04/2018,5:54:52
537262,F,47,23/10/2018,5:58:00
537265,M,42,18/04/2018,5:54:52
537267,F,19,16/04/2018,5:54:50
537269,M,63,13/09/2018,5:57:20
537278,F,22,17/07/2018,5:56:22
537279,M,53,16/04/2018,5:54:50
537287,F,30,16/04/2018,5:54:50
537301,M,33,16/04/2018,5:54:50
537302,M,30,16/04/2018,5:54:50
537303,M,28,16/04/2018,5:54:50
537305,M,20,17/04/2018,5:54:51
537306,M,25,17/04/2018,5:54:51
537310,M,26,16/04/2018,5:54:50
166362,F,31,24/05/2018,5:55:28
166373,M,33,29/10/2018,5:58:06
166396,F,25,01/07/2018,5:56:06
167141,M,35,05/11/2018,5:58:13
312712,M,41,21/09/2018,5:57:28
314256,M,41,22/10/2018,5:57:59
314277,M,35,29/06/2018,5:56:04
451982,M,29,28/02/2018,5:54:03
596056,M,35,07/09/2018,5:57:14
596065,M,20,31/08/2018,5:57:07
596066,F,55,30/08/2018,5:57:06
596070,M,55,12/09/2018,5:57:19
596075,F,33,30/08/2018,5:57:06
596079,F,46,31/08/2018,5:57:07
596084,F,37,24/08/2018,5:57:00
596089,F,42,06/09/2018,5:57:13
596781,M,38,23/08/2018,5:56:59
596783,M,36,21/08/2018,5:56:57
596786,M,19,22/08/2018,5:56:58
596787,M,60,21/08/2018,5:56:57
596788,F,26,25/08/2018,5:57:01
596790,F,29,21/08/2018,5:56:57
596791,F,19,22/08/2018,5:56:58
596792,M,33,22/08/2018,5:56:58
596793,F,46,22/08/2018,5:56:58
596795,F,28,22/08/2018,5:56:58
596796,F,67,21/08/2018,5:56:57
596798,M,28,22/08/2018,5:56:58
596800,M,37,22/08/2018,5:56:58
596801,F,43,21/08/2018,5:56:57
596804,F,41,31/08/2018,5:57:07
596805,M,26,22/08/2018,5:56:58
596807,F,33,22/08/2018,5:56:58
596811,M,22,25/09/2018,5:57:32
596812,F,31,25/08/2018,5:57:01
596813,F,31,21/08/2018,5:56:57
596817,F,36,21/08/2018,5:56:57
596818,F,27,21/08/2018,5:56:57
596820,F,20,27/08/2018,5:57:03
596823,M,46,31/08/2018,5:57:07
597477,M,20,22/08/2018,5:56:58
597478,F,22,22/08/2018,5:56:58
597479,F,59,10/12/2018,5:58:48
597482,M,25,22/08/2018,5:56:58
597483,M,23,22/08/2018,5:56:58
597487,F,42,03/09/2018,5:57:10
597488,M,21,22/08/2018,5:56:58
597489,M,43,22/08/2018,5:56:58
597490,F,18,22/08/2018,5:56:58
597492,F,46,29/08/2018,5:57:05
597494,F,29,29/08/2018,5:57:05
597498,F,58,22/08/2018,5:56:58
597499,F,49,22/08/2018,5:56:58
597500,F,24,22/08/2018,5:56:58
597501,M,35,22/08/2018,5:56:58
597503,M,21,24/08/2018,5:57:00
597506,M,22,23/08/2018,5:56:59
597509,F,30,22/08/2018,5:56:58
597511,F,31,22/08/2018,5:56:58
597512,M,33,22/08/2018,5:56:58
597514,F,46,22/08/2018,5:56:58
597517,M,35,22/08/2018,5:56:58
535156,F,19,11/04/2018,5:54:45
535159,F,26,11/04/2018,5:54:45
535163,M,44,11/04/2018,5:54:45
535166,M,48,11/04/2018,5:54:45
535169,F,20,11/04/2018,5:54:45
535172,M,41,11/04/2018,5:54:45
535174,M,53,17/05/2018,5:55:21
535175,M,26,11/04/2018,5:54:45
535177,F,19,11/04/2018,5:54:45
535178,M,20,11/04/2018,5:54:45
535179,M,27,11/04/2018,5:54:45
535181,F,36,11/04/2018,5:54:45
535183,M,22,11/04/2018,5:54:45
535185,M,30,11/04/2018,5:54:45
535187,M,40,11/04/2018,5:54:45
535188,M,33,11/04/2018,5:54:45
535190,M,60,11/04/2018,5:54:45
535191,M,43,11/04/2018,5:54:45
535193,F,31,11/04/2018,5:54:45
535194,M,16,09/11/2018,5:58:17
535195,F,45,19/04/2018,5:54:53
535196,M,29,12/04/2018,5:54:46
535200,F,34,11/04/2018,5:54:45
535204,F,22,11/04/2018,5:54:45
535206,M,24,11/04/2018,5:54:45
535210,F,32,11/04/2018,5:54:45
535212,F,18,11/04/2018,5:54:45
535213,F,55,11/04/2018,5:54:45
535214,M,20,11/04/2018,5:54:45
535216,M,32,11/04/2018,5:54:45
536186,F,19,15/04/2018,5:54:49
536187,M,65,13/04/2018,5:54:47
536190,M,33,15/04/2018,5:54:49
536191,F,56,15/04/2018,5:54:49
536199,F,29,04/05/2018,5:55:08
536204,M,43,15/04/2018,5:54:49
536207,F,28,15/04/2018,5:54:49
536214,M,28,04/05/2018,5:55:08
536219,M,32,13/04/2018,5:54:47
536224,M,26,15/04/2018,5:54:49
536225,M,38,15/04/2018,5:54:49
536230,F,38,15/04/2018,5:54:49
536233,M,25,28/05/2018,5:55:32
536235,M,18,14/12/2018,5:58:52
536238,M,38,27/04/2018,5:55:01
536246,M,42,26/05/2018,5:55:30
536248,F,31,15/04/2018,5:54:49
536252,M,36,25/04/2018,5:54:59
536254,M,47,04/05/2018,5:55:08
536255,F,25,26/04/2018,5:55:00
537311,F,48,19/04/2018,5:54:53
537316,F,19,09/05/2018,5:55:13
537321,M,48,04/05/2018,5:55:08
537327,F,35,17/04/2018,5:54:51
537330,F,28,16/04/2018,5:54:50
537343,M,19,04/05/2018,5:55:08
537346,F,23,05/09/2018,5:57:12
537347,M,39,16/04/2018,5:54:50
537350,F,32,16/04/2018,5:54:50
537353,F,60,24/04/2018,5:54:58
537357,F,24,16/04/2018,5:54:50
537360,M,22,24/04/2018,5:54:58
537362,F,43,16/04/2018,5:54:50
537364,M,42,16/04/2018,5:54:50
537365,F,50,16/04/2018,5:54:50
537366,M,35,17/04/2018,5:54:51
537367,M,22,19/04/2018,5:54:53
537368,F,19,16/04/2018,5:54:50
537376,F,43,17/04/2018,5:54:51
537378,F,62,16/04/2018,5:54:50
166440,M,42,05/06/2018,5:55:40
313490,F,46,15/06/2018,5:55:50
313527,F,38,07/12/2018,5:58:45
314342,M,26,04/10/2018,5:57:41
596101,F,30,24/08/2018,5:57:00
596103,M,20,21/08/2018,5:56:57
596108,F,58,05/09/2018,5:57:12
596113,F,23,26/09/2018,5:57:33
596116,F,24,21/08/2018,5:56:57
596121,M,47,25/08/2018,5:57:01
596126,F,61,04/10/2018,5:57:41
596128,F,24,21/08/2018,5:56:57
596134,F,19,27/08/2018,5:57:03
596138,F,22,21/08/2018,5:56:57
596139,M,46,21/08/2018,5:56:57
596144,M,31,21/08/2018,5:56:57
596146,M,42,05/09/2018,5:57:12
596147,F,29,24/08/2018,5:57:00
596825,F,29,22/08/2018,5:56:58
596826,F,32,21/08/2018,5:56:57
596831,M,61,21/08/2018,5:56:57
596838,M,66,21/08/2018,5:56:57
596840,F,25,13/11/2018,5:58:21
596843,M,59,21/08/2018,5:56:57
596846,F,33,21/08/2018,5:56:57
596847,F,41,21/08/2018,5:56:57
596849,F,24,22/08/2018,5:56:58
596850,F,30,21/08/2018,5:56:57
596851,M,23,21/08/2018,5:56:57
596854,M,29,30/08/2018,5:57:06
596855,F,59,21/08/2018,5:56:57
596856,F,38,21/08/2018,5:56:57
596858,F,31,21/08/2018,5:56:57
596860,M,20,21/08/2018,5:56:57
596862,M,29,21/08/2018,5:56:57
596864,M,44,21/08/2018,5:56:57
596865,M,40,21/08/2018,5:56:57
597522,F,27,22/08/2018,5:56:58
597523,F,20,22/08/2018,5:56:58
597525,M,24,22/08/2018,5:56:58
597526,M,19,22/08/2018,5:56:58
597527,M,40,25/08/2018,5:57:01
597529,F,32,22/08/2018,5:56:58
597533,M,18,22/08/2018,5:56:58
597537,M,29,22/08/2018,5:56:58
597539,F,46,22/08/2018,5:56:58
597542,F,48,22/08/2018,5:56:58
597544,F,27,22/08/2018,5:56:58
597547,F,51,26/08/2018,5:57:02
597548,M,29,22/08/2018,5:56:58
597552,F,30,24/08/2018,5:57:00
597553,F,37,22/08/2018,5:56:58
597554,F,23,22/08/2018,5:56:58
597555,M,24,22/08/2018,5:56:58
597556,M,25,22/08/2018,5:56:58
597557,F,34,22/08/2018,5:56:58
597560,M,54,22/08/2018,5:56:58
535217,M,43,11/04/2018,5:54:45
535220,M,25,11/04/2018,5:54:45
535224,F,18,11/04/2018,5:54:45
535226,M,26,11/04/2018,5:54:45
535227,M,19,11/04/2018,5:54:45
535228,F,47,11/04/2018,5:54:45
535230,M,49,11/04/2018,5:54:45
535231,F,29,11/04/2018,5:54:45
535236,F,32,11/04/2018,5:54:45
535237,M,20,11/04/2018,5:54:45
535243,M,45,11/04/2018,5:54:45
535244,F,24,11/04/2018,5:54:45
535248,M,29,11/04/2018,5:54:45
535255,M,37,11/04/2018,5:54:45
535256,M,29,11/04/2018,5:54:45
535258,F,23,11/04/2018,5:54:45
535259,M,26,11/04/2018,5:54:45
535262,F,29,12/04/2018,5:54:46
535266,M,29,11/04/2018,5:54:45
535267,M,29,11/04/2018,5:54:45
535268,M,18,17/10/2018,5:57:54
535269,M,47,11/04/2018,5:54:45
535271,F,26,23/04/2018,5:54:57
535273,F,46,11/04/2018,5:54:45
535274,M,36,04/05/2018,5:55:08
535275,M,42,11/04/2018,5:54:45
536256,F,37,11/06/2018,5:55:46
536263,M,18,27/04/2018,5:55:01
536265,M,39,12/07/2018,5:56:17
536270,F,35,02/08/2018,5:56:38
536271,F,42,15/04/2018,5:54:49
536273,F,33,17/04/2018,5:54:51
536286,M,28,15/04/2018,5:54:49
536287,M,19,15/04/2018,5:54:49
536289,M,34,25/04/2018,5:54:59
